id,answer
6689,0
6690,1
6691,0
6692,1
6693,0
6694,0
6695,0
6696,1
6697,1
6698,1
6699,0
6700,1
6701,0
6702,1
6703,1
6704,1
6705,1
6706,1
6707,0
6708,0
6709,1
6710,0
6711,1
6712,1
6713,1
6714,1
6715,0
6716,1
6717,1
6718,1
6719,1
6720,1
6721,1
6722,0
6723,1
6724,0
6725,0
6726,0
6727,0
6728,0
6729,1
6730,0
6731,1
6732,0
6733,1
6734,1
6735,1
6736,0
6737,1
6738,1
6739,1
6740,1
6741,1
6742,0
6743,0
6744,1
6745,0
6746,0
6747,0
6748,1
6749,0
6750,0
6751,0
6752,0
6753,0
6754,0
6755,0
6756,0
6757,1
6758,1
6759,1
6760,1
6761,1
6762,1
6763,0
6764,1
6765,0
6766,1
6767,1
6768,1
6769,1
6770,0
6771,1
6772,1
6773,1
6774,0
6775,0
6776,1
6777,1
6778,1
6779,1
6780,1
6781,0
6782,0
6783,1
6784,1
6785,0
6786,1
6787,1
6788,1
6789,0
6790,0
6791,1
6792,1
6793,1
6794,1
6795,1
6796,1
6797,0
6798,1
6799,1
6800,0
6801,0
6802,1
6803,1
6804,1
6805,1
6806,1
6807,1
6808,1
6809,1
6810,1
6811,0
6812,1
6813,0
6814,1
6815,1
6816,1
6817,1
6818,1
6819,1
6820,1
6821,1
6822,0
6823,1
6824,0
6825,1
6826,1
6827,1
6828,1
6829,0
6830,1
6831,0
6832,1
6833,1
6834,0
6835,1
6836,0
6837,1
6838,1
6839,1
6840,1
6841,1
6842,1
6843,0
6844,1
6845,0
6846,1
6847,1
6848,1
6849,0
6850,1
6851,0
6852,0
6853,0
6854,1
6855,1
6856,1
6857,1
6858,1
6859,1
6860,0
6861,1
6862,1
6863,1
6864,1
6865,0
6866,1
6867,1
6868,0
6869,1
6870,0
6871,1
6872,1
6873,0
6874,1
6875,0
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,1
6883,1
6884,0
6885,0
6886,1
6887,1
6888,1
6889,0
6890,0
6891,1
6892,1
6893,1
6894,1
6895,0
6896,1
6897,1
6898,0
6899,1
6900,1
6901,1
6902,0
6903,0
6904,1
6905,1
6906,1
6907,0
6908,1
6909,1
6910,0
6911,1
6912,1
6913,0
6914,1
6915,0
6916,1
6917,1
6918,1
6919,1
6920,1
6921,1
6922,1
6923,1
6924,1
6925,1
6926,1
6927,1
6928,1
6929,1
6930,1
6931,0
6932,1
6933,0
6934,1
6935,0
6936,1
6937,1
6938,0
6939,1
6940,0
6941,0
6942,1
6943,1
6944,0
6945,1
6946,1
6947,1
6948,1
6949,1
6950,1
6951,1
6952,0
6953,1
6954,1
6955,0
6956,1
6957,0
6958,0
6959,0
6960,1
6961,1
6962,1
6963,1
6964,1
6965,1
6966,0
6967,0
6968,0
6969,0
6970,1
6971,1
6972,0
6973,0
6974,1
6975,0
6976,0
6977,0
6978,0
6979,0
6980,1
6981,1
6982,0
6983,1
6984,1
6985,0
6986,1
6987,1
6988,0
6989,1
6990,0
6991,0
6992,0
6993,1
6994,0
6995,0
6996,1
6997,0
6998,1
6999,0
7000,0
7001,0
7002,1
7003,1
7004,1
7005,1
7006,1
7007,1
7008,0
7009,0
7010,1
7011,1
7012,0
7013,1
7014,1
7015,1
7016,1
7017,1
7018,1
7019,1
7020,0
7021,1
7022,1
7023,1
7024,0
7025,1
7026,0
7027,0
7028,1
7029,1
7030,1
7031,1
7032,1
7033,1
7034,1
7035,1
7036,0
7037,0
7038,0
7039,1
7040,0
7041,1
7042,1
7043,0
7044,1
7045,1
7046,1
7047,1
7048,0
7049,1
7050,1
7051,0
7052,1
7053,0
7054,0
7055,1
7056,1
7057,1
7058,1
7059,0
7060,0
7061,1
7062,0
7063,0
7064,0
7065,1
7066,1
7067,1
7068,1
7069,1
7070,0
7071,1
7072,1
7073,1
7074,1
7075,1
7076,1
7077,1
7078,1
7079,1
7080,1
7081,1
7082,1
7083,1
7084,1
7085,0
7086,1
7087,1
7088,1
7089,1
7090,0
7091,0
7092,1
7093,0
7094,1
7095,0
7096,1
7097,1
7098,1
7099,0
7100,1
7101,1
7102,1
7103,0
7104,0
7105,1
7106,0
7107,1
7108,0
7109,0
7110,0
7111,1
7112,0
7113,1
7114,1
7115,0
7116,0
7117,1
7118,0
7119,1
7120,0
7121,1
7122,1
7123,0
7124,1
7125,1
7126,1
7127,0
7128,0
7129,1
7130,0
7131,0
7132,0
7133,1
7134,0
7135,1
7136,0
7137,0
7138,1
7139,1
7140,1
7141,1
7142,1
7143,1
7144,1
7145,1
7146,0
7147,1
7148,0
7149,1
7150,1
7151,0
7152,1
7153,1
7154,0
7155,0
7156,1
7157,1
7158,1
7159,1
7160,1
7161,0
7162,1
7163,1
7164,1
7165,1
7166,0
7167,1
7168,1
7169,1
7170,1
7171,1
7172,1
7173,0
7174,1
7175,0
7176,0
7177,0
7178,1
7179,0
7180,0
7181,0
7182,1
7183,1
7184,0
7185,0
7186,1
7187,0
7188,0
7189,0
7190,1
7191,1
7192,1
7193,0
7194,1
7195,0
7196,1
7197,0
7198,0
7199,0
7200,1
7201,0
7202,1
7203,0
7204,1
7205,0
7206,0
7207,0
7208,1
7209,0
7210,1
7211,0
7212,1
7213,1
7214,1
7215,1
7216,1
7217,0
7218,1
7219,1
7220,1
7221,0
7222,1
7223,0
7224,0
7225,1
7226,1
7227,1
7228,1
7229,0
7230,1
7231,0
7232,0
7233,0
7234,1
7235,1
7236,1
7237,0
7238,1
7239,1
7240,1
7241,1
7242,1
7243,0
7244,0
7245,1
7246,1
7247,0
7248,1
7249,0
7250,0
7251,0
7252,0
7253,0
7254,0
7255,1
7256,1
7257,0
7258,1
7259,1
7260,1
7261,0
7262,0
7263,1
7264,1
7265,1
7266,0
7267,0
7268,0
7269,1
7270,0
7271,1
7272,1
7273,0
7274,1
7275,1
7276,0
7277,0
7278,0
7279,0
7280,0
7281,1
7282,0
7283,1
7284,0
7285,1
7286,1
7287,1
7288,0
7289,0
7290,0
7291,0
7292,1
7293,0
7294,1
7295,1
7296,1
7297,1
7298,0
7299,0
7300,0
7301,0
7302,1
7303,1
7304,0
7305,1
7306,1
7307,1
7308,0
7309,1
7310,0
7311,0
7312,1
7313,0
7314,0
7315,1
7316,1
7317,1
7318,1
7319,1
7320,1
7321,1
7322,1
7323,1
7324,0
7325,0
7326,0
7327,1
7328,0
7329,1
7330,0
7331,1
7332,1
7333,0
7334,0
7335,1
7336,0
7337,0
7338,1
7339,1
7340,0
7341,1
7342,1
7343,0
7344,1
7345,0
7346,0
7347,0
7348,0
7349,1
7350,0
7351,1
7352,0
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,1
7360,1
7361,0
7362,0
7363,1
7364,0
7365,0
7366,0
7367,0
7368,1
7369,1
7370,1
7371,1
7372,0
7373,1
7374,1
7375,0
7376,0
7377,1
7378,1
7379,1
7380,0
7381,1
7382,1
7383,1
7384,1
7385,0
7386,1
7387,1
7388,0
7389,0
7390,0
7391,1
7392,1
7393,0
7394,1
7395,0
7396,0
7397,0
7398,1
7399,0
7400,1
7401,1
7402,1
7403,1
7404,1
7405,1
7406,1
7407,0
7408,0
7409,1
7410,0
7411,1
7412,1
7413,1
7414,1
7415,0
7416,0
7417,1
7418,1
7419,1
7420,1
7421,0
7422,1
7423,1
7424,0
7425,1
7426,1
7427,1
7428,0
7429,0
7430,0
7431,0
7432,1
7433,1
7434,1
7435,0
7436,0
7437,1
7438,0
7439,1
7440,1
7441,1
7442,0
7443,0
7444,0
7445,1
7446,1
7447,0
7448,0
7449,1
7450,0
7451,0
7452,0
7453,1
7454,1
7455,1
7456,1
7457,0
7458,0
7459,1
7460,1
7461,1
7462,0
7463,1
7464,0
7465,1
7466,1
7467,1
7468,0
7469,0
7470,1
7471,1
7472,1
7473,0
7474,1
7475,0
7476,0
7477,1
7478,0
7479,1
7480,1
7481,1
7482,0
7483,0
7484,1
7485,0
7486,1
7487,0
7488,1
7489,0
7490,1
7491,1
7492,1
7493,1
7494,0
7495,0
7496,0
7497,1
7498,0
7499,0
7500,1
7501,1
7502,1
7503,0
7504,0
7505,0
7506,1
7507,1
7508,0
7509,1
7510,0
7511,1
7512,0
7513,1
7514,1
7515,0
7516,1
7517,1
7518,1
7519,1
7520,0
7521,1
7522,1
7523,1
7524,1
7525,1
7526,1
7527,1
7528,0
7529,0
7530,1
7531,1
7532,0
7533,1
7534,1
7535,1
7536,1
7537,0
7538,0
7539,0
7540,1
7541,1
7542,1
7543,0
7544,0
7545,0
7546,1
7547,1
7548,1
7549,0
7550,0
7551,1
7552,1
7553,1
7554,0
7555,1
7556,0
7557,1
7558,1
7559,0
7560,0
7561,1
7562,1
7563,0
7564,0
7565,1
7566,0
7567,0
7568,1
7569,1
7570,1
7571,1
7572,0
7573,1
7574,1
7575,0
7576,1
7577,0
7578,1
7579,0
7580,0
7581,0
7582,1
7583,1
7584,1
7585,1
7586,0
7587,1
7588,0
7589,1
7590,0
7591,1
7592,0
7593,0
7594,1
7595,0
7596,1
7597,1
7598,1
7599,1
7600,0
7601,0
7602,1
7603,1
7604,1
7605,1
7606,0
7607,1
7608,1
7609,1
7610,1
7611,0
7612,0
7613,1
7614,1
7615,0
7616,1
7617,1
7618,0
7619,1
7620,0
7621,1
7622,0
7623,0
7624,0
7625,0
7626,0
7627,1
7628,1
7629,0
7630,1
7631,0
7632,1
7633,1
7634,1
7635,0
7636,0
7637,1
7638,0
7639,0
7640,0
7641,1
7642,1
7643,1
7644,1
7645,0
7646,1
7647,0
7648,1
7649,0
7650,0
7651,0
7652,0
7653,0
7654,1
7655,1
7656,1
7657,1
7658,0
7659,1
7660,0
7661,1
7662,0
7663,1
7664,1
7665,0
7666,1
7667,1
7668,1
7669,1
7670,0
7671,1
7672,1
7673,0
7674,1
7675,1
7676,0
7677,1
7678,1
7679,1
7680,1
7681,1
7682,1
7683,1
7684,1
7685,0
7686,1
7687,1
7688,1
7689,1
7690,1
7691,1
7692,1
7693,1
7694,0
7695,0
7696,1
7697,0
7698,1
7699,0
7700,1
7701,1
7702,0
7703,1
7704,0
7705,0
7706,1
7707,1
7708,0
7709,0
7710,1
7711,1
7712,1
7713,1
7714,1
7715,1
7716,1
7717,1
7718,1
7719,1
7720,1
7721,0
7722,1
7723,0
7724,1
7725,1
7726,1
7727,0
7728,1
7729,0
7730,1
7731,1
7732,0
7733,1
7734,0
7735,1
7736,0
7737,0
7738,1
7739,1
7740,1
7741,0
7742,0
7743,0
7744,1
7745,1
7746,1
7747,0
7748,0
7749,1
7750,0
7751,1
7752,1
7753,1
7754,0
7755,0
7756,1
7757,1
7758,0
7759,0
7760,1
7761,0
7762,0
7763,1
7764,1
7765,0
7766,1
7767,0
7768,0
7769,1
7770,0
7771,0
7772,0
7773,0
7774,0
7775,1
7776,0
7777,1
7778,1
7779,1
7780,0
7781,0
7782,0
7783,0
7784,0
7785,0
7786,0
7787,0
7788,1
7789,1
7790,1
7791,1
7792,1
7793,1
7794,0
7795,0
7796,1
7797,1
7798,1
7799,1
7800,0
7801,0
7802,1
7803,1
7804,1
7805,1
7806,1
7807,0
7808,1
7809,1
7810,0
7811,1
7812,1
7813,0
7814,1
7815,1
7816,1
7817,0
7818,1
7819,1
7820,1
7821,1
7822,0
7823,1
7824,0
7825,0
7826,0
7827,1
7828,1
7829,0
7830,0
7831,0
7832,1
7833,1
7834,1
7835,0
7836,0
7837,1
7838,1
7839,1
7840,0
7841,1
7842,0
7843,1
7844,0
7845,0
7846,1
7847,1
7848,1
7849,1
7850,1
7851,1
7852,0
7853,1
7854,1
7855,1
7856,1
7857,0
7858,1
7859,0
7860,1
7861,0
7862,1
7863,1
7864,1
7865,1
7866,1
7867,0
7868,0
7869,1
7870,0
7871,0
7872,1
7873,0
7874,0
7875,1
7876,1
7877,0
7878,0
7879,0
7880,0
7881,0
7882,0
7883,0
7884,1
7885,1
7886,0
7887,1
7888,1
7889,1
7890,0
7891,1
7892,0
7893,0
7894,0
7895,0
7896,1
7897,0
7898,1
7899,1
7900,0
7901,1
7902,1
7903,0
7904,1
7905,0
7906,1
7907,1
7908,1
7909,1
7910,1
7911,0
7912,1
7913,1
7914,1
7915,1
7916,1
7917,1
7918,1
7919,1
7920,1
7921,0
7922,1
7923,1
7924,0
7925,0
7926,1
7927,0
7928,1
7929,1
7930,1
7931,1
7932,0
7933,1
7934,0
7935,1
7936,1
7937,1
7938,0
7939,1
7940,0
7941,1
7942,0
7943,1
7944,1
7945,1
7946,1
7947,1
7948,1
7949,1
7950,1
7951,0
7952,1
7953,1
7954,0
7955,1
7956,1
7957,1
7958,1
7959,1
7960,0
7961,1
7962,0
7963,1
7964,1
7965,0
7966,0
7967,1
7968,0
7969,1
7970,1
7971,0
7972,0
7973,0
7974,0
7975,0
7976,1
7977,1
7978,1
7979,1
7980,1
7981,1
7982,0
7983,1
7984,1
7985,1
7986,1
7987,0
7988,0
7989,0
7990,0
7991,1
7992,1
7993,1
7994,1
7995,1
7996,1
7997,1
7998,1
7999,1
8000,1
8001,0
8002,1
8003,1
8004,0
8005,1
8006,0
8007,1
8008,0
8009,1
8010,0
8011,1
8012,1
8013,0
8014,0
8015,0
8016,1
8017,1
8018,1
8019,1
8020,0
8021,0
8022,1
8023,0
8024,1
8025,1
8026,1
8027,1
8028,1
8029,0
8030,0
8031,0
8032,1
8033,1
8034,1
8035,1
8036,0
8037,1
8038,0
8039,1
8040,1
8041,0
8042,0
8043,1
8044,1
8045,1
8046,1
8047,0
8048,1
8049,0
8050,0
8051,1
8052,1
8053,0
8054,1
8055,0
8056,1
8057,1
8058,1
8059,0
8060,0
8061,1
8062,1
8063,1
8064,1
8065,1
8066,1
8067,1
8068,1
8069,0
8070,0
8071,1
8072,0
8073,1
8074,1
8075,0
8076,1
8077,1
8078,1
8079,1
8080,0
8081,0
8082,0
8083,0
8084,0
8085,0
8086,0
8087,0
8088,0
8089,1
8090,1
8091,1
8092,1
8093,1
8094,0
8095,1
8096,0
8097,1
8098,1
8099,1
8100,0
8101,1
8102,0
8103,1
8104,1
8105,1
8106,1
8107,0
8108,0
8109,1
8110,1
8111,1
8112,0
8113,0
8114,1
8115,1
8116,1
8117,1
8118,0
8119,0
8120,1
8121,1
8122,1
8123,0
8124,1
8125,1
8126,0
8127,1
8128,0
8129,0
8130,1
8131,0
8132,1
8133,0
8134,0
8135,1
8136,0
8137,1
8138,1
8139,0
8140,1
8141,0
8142,0
8143,1
8144,0
8145,1
8146,0
8147,1
8148,1
8149,0
8150,0
8151,0
8152,0
8153,1
8154,1
8155,1
8156,1
8157,0
8158,1
8159,1
8160,1
8161,0
8162,0
8163,0
8164,1
8165,0
8166,1
8167,0
8168,0
8169,0
8170,0
8171,1
8172,0
8173,0
8174,1
8175,0
8176,1
8177,1
8178,0
8179,1
8180,1
8181,1
8182,1
8183,0
8184,0
8185,1
8186,1
8187,1
8188,0
8189,0
8190,0
8191,0
8192,0
8193,1
8194,0
8195,1
8196,1
8197,0
8198,0
8199,1
8200,0
8201,1
8202,0
8203,0
8204,0
8205,1
8206,1
8207,0
8208,1
8209,0
8210,1
8211,0
8212,0
8213,0
8214,0
8215,1
8216,1
8217,1
8218,0
8219,1
8220,0
8221,1
8222,1
8223,0
8224,0
8225,1
8226,0
8227,0
8228,1
8229,0
8230,1
8231,0
8232,0
8233,1
8234,0
8235,0
8236,1
8237,1
8238,1
8239,1
8240,0
8241,1
8242,0
8243,0
8244,1
8245,0
8246,1
8247,0
8248,0
8249,1
8250,1
8251,0
8252,0
8253,0
8254,1
8255,0
8256,0
8257,0
8258,1
8259,0
8260,1
8261,0
8262,1
8263,1
8264,0
8265,0
8266,0
8267,0
8268,1
8269,1
8270,1
8271,0
8272,0
8273,1
8274,0
8275,0
8276,0
8277,1
8278,0
8279,0
8280,0
8281,0
8282,1
8283,0
8284,1
8285,1
8286,1
8287,0
8288,1
8289,1
8290,1
8291,0
8292,1
8293,1
8294,1
8295,0
8296,1
8297,1
8298,0
8299,0
8300,1
8301,0
8302,0
8303,1
8304,1
8305,1
8306,0
8307,1
8308,1
8309,0
8310,1
8311,1
8312,0
8313,0
8314,1
8315,1
8316,1
8317,0
8318,0
8319,1
8320,0
8321,1
8322,1
8323,0
8324,1
8325,1
8326,0
8327,1
8328,1
8329,0
8330,0
8331,1
8332,0
8333,0
8334,1
8335,1
8336,0
8337,1
8338,1
8339,1
8340,0
8341,0
8342,1
8343,1
8344,1
8345,0
8346,0
8347,1
8348,1
8349,0
8350,1
8351,1
8352,0
8353,1
8354,1
8355,0
8356,0
8357,1
8358,0
8359,1
8360,1
8361,0
8362,0
8363,1
8364,1
8365,1
8366,1
8367,0
8368,1
8369,1
8370,1
8371,1
8372,1
8373,1
8374,0
8375,1
8376,0
8377,1
8378,1
8379,1
8380,0
8381,1
8382,1
8383,1
8384,1
8385,0
8386,1
8387,1
8388,0
8389,0
8390,1
8391,1
8392,0
8393,1
8394,1
8395,0
8396,1
8397,0
8398,1
8399,1
8400,0
8401,0
8402,0
8403,1
8404,1
8405,1
8406,1
8407,0
8408,1
8409,1
8410,1
8411,1
8412,0
8413,1
8414,0
8415,1
8416,1
8417,1
8418,1
8419,1
8420,1
8421,1
8422,1
8423,1
8424,1
8425,1
8426,1
8427,0
8428,1
8429,1
8430,0
8431,1
8432,0
8433,1
8434,1
8435,0
8436,0
8437,1
8438,1
8439,1
8440,0
8441,0
8442,1
8443,1
8444,0
8445,0
8446,1
8447,0
8448,0
8449,0
8450,1
8451,1
8452,0
8453,1
8454,1
8455,0
8456,1
8457,0
8458,1
8459,1
8460,1
8461,1
8462,0
8463,0
8464,0
8465,0
8466,1
8467,1
8468,0
8469,1
8470,1
8471,1
8472,1
8473,0
8474,0
8475,1
8476,0
8477,0
8478,1
8479,0
8480,1
8481,1
8482,0
8483,0
8484,1
8485,1
8486,1
8487,1
8488,1
8489,1
8490,1
8491,1
8492,0
8493,1
8494,0
8495,0
8496,1
8497,1
8498,1
8499,1
8500,0
8501,0
8502,0
8503,1
8504,1
8505,0
8506,1
8507,1
8508,1
8509,1
8510,1
8511,0
8512,1
8513,0
8514,1
8515,1
8516,0
8517,0
8518,0
8519,1
8520,1
8521,1
8522,1
8523,0
8524,0
8525,1
8526,1
8527,1
8528,1
8529,1
8530,1
8531,1
8532,1
8533,1
8534,1
8535,0
8536,1
8537,1
8538,0
8539,1
8540,1
8541,1
8542,1
8543,1
8544,0
8545,0
8546,1
8547,1
8548,0
8549,1
8550,1
8551,1
8552,0
8553,0
8554,0
8555,0
8556,1
8557,1
8558,0
8559,0
8560,1
8561,0
8562,0
8563,0
8564,1
8565,1
8566,0
8567,0
8568,0
8569,0
8570,1
8571,1
8572,0
8573,1
8574,1
8575,0
8576,0
8577,1
8578,0
8579,1
8580,1
8581,0
8582,1
8583,0
8584,1
8585,0
8586,0
8587,0
8588,0
8589,0
8590,0
8591,1
8592,1
8593,1
8594,1
8595,1
8596,1
8597,0
8598,0
8599,0
8600,1
8601,1
8602,1
8603,1
8604,1
8605,0
8606,1
8607,0
8608,0
8609,1
8610,0
8611,1
8612,0
8613,1
8614,0
8615,1
8616,0
8617,1
8618,1
8619,1
8620,0
8621,0
8622,1
8623,0
8624,0
8625,0
8626,0
8627,1
8628,0
8629,0
8630,0
8631,0
8632,1
8633,0
8634,1
8635,1
8636,1
8637,1
8638,1
8639,0
8640,1
8641,1
8642,1
8643,1
8644,1
8645,1
8646,1
8647,1
8648,1
8649,1
8650,1
8651,1
8652,0
8653,0
8654,0
8655,1
8656,0
8657,0
8658,0
8659,1
8660,1
8661,1
8662,1
8663,1
8664,0
8665,1
8666,1
8667,0
8668,0
8669,1
8670,1
8671,0
8672,1
8673,1
8674,0
8675,1
8676,1
8677,0
8678,0
8679,1
8680,1
8681,0
8682,0
8683,0
8684,1
8685,0
8686,1
8687,1
8688,1
8689,1
8690,1
8691,1
8692,0
8693,1
8694,0
8695,0
8696,1
8697,0
8698,1
8699,1
8700,1
8701,1
8702,1
8703,0
8704,0
8705,1
8706,1
8707,1
8708,1
8709,1
8710,1
8711,1
8712,0
8713,0
8714,1
8715,0
8716,0
8717,1
8718,1
8719,0
8720,0
8721,0
8722,1
8723,1
8724,0
8725,1
8726,1
8727,0
8728,1
8729,1
8730,0
8731,0
8732,1
8733,1
8734,1
8735,0
8736,1
8737,1
8738,0
8739,1
8740,1
8741,1
8742,0
8743,1
8744,1
8745,0
8746,1
8747,0
8748,1
8749,0
8750,1
8751,0
8752,0
8753,0
8754,0
8755,1
8756,0
8757,0
8758,1
8759,1
8760,1
8761,0
8762,0
8763,0
8764,1
8765,1
8766,0
8767,1
8768,0
8769,0
8770,1
8771,0
8772,1
8773,1
8774,1
8775,1
8776,0
8777,0
8778,0
8779,1
8780,1
8781,1
8782,0
8783,0
8784,1
8785,1
8786,0
8787,1
8788,1
8789,0
8790,0
8791,1
8792,0
8793,1
8794,1
8795,0
8796,0
8797,1
8798,1
8799,1
8800,1
8801,1
8802,0
8803,0
8804,0
8805,0
8806,0
8807,1
8808,1
8809,1
8810,1
8811,0
8812,0
8813,0
8814,0
8815,0
8816,1
8817,0
8818,0
8819,0
8820,1
8821,0
8822,0
8823,1
8824,1
8825,0
8826,0
8827,1
8828,1
8829,1
8830,1
8831,0
8832,1
8833,0
8834,1
8835,1
8836,0
8837,0
8838,0
8839,1
8840,0
8841,0
8842,1
8843,1
8844,0
8845,0
8846,0
8847,0
8848,0
8849,1
8850,1
8851,0
8852,1
8853,1
8854,0
8855,1
8856,0
8857,0
8858,0
8859,1
8860,1
8861,0
8862,1
8863,0
8864,1
8865,1
8866,1
8867,1
8868,0
8869,0
8870,1
8871,0
8872,1
8873,0
8874,0
8875,1
8876,1
8877,0
8878,0
8879,1
8880,1
8881,1
8882,0
8883,0
8884,0
8885,1
8886,1
8887,0
8888,1
8889,1
8890,1
8891,1
8892,1
8893,1
8894,0
8895,1
8896,1
8897,1
8898,1
8899,1
8900,0
8901,0
8902,0
8903,1
8904,1
8905,0
8906,1
8907,1
8908,0
8909,1
8910,0
8911,0
8912,0
8913,1
8914,0
8915,0
8916,0
8917,0
8918,1
8919,0
8920,1
8921,1
8922,1
8923,0
8924,1
8925,0
8926,0
8927,1
8928,0
8929,1
8930,0
8931,0
8932,1
8933,0
8934,0
8935,1
8936,0
8937,1
8938,1
8939,1
8940,1
8941,0
8942,0
8943,1
8944,1
8945,1
8946,0
8947,1
8948,1
8949,0
8950,0
8951,0
8952,1
8953,1
8954,0
8955,0
8956,0
8957,1
8958,1
8959,0
8960,1
8961,0
8962,0
8963,0
8964,1
8965,1
8966,1
8967,1
8968,1
8969,1
8970,1
8971,1
8972,0
8973,1
8974,1
8975,0
8976,0
8977,1
8978,1
8979,1
8980,1
8981,1
8982,1
8983,0
8984,1
8985,0
8986,0
8987,1
8988,1
8989,0
8990,0
8991,1
8992,1
8993,0
8994,1
8995,1
8996,1
8997,0
8998,1
8999,0
9000,1
9001,1
9002,0
9003,1
9004,0
9005,0
9006,1
9007,0
9008,0
9009,1
9010,1
9011,1
9012,0
9013,0
9014,1
9015,1
9016,1
9017,0
9018,1
9019,0
9020,1
9021,1
9022,1
9023,1
9024,0
9025,0
9026,1
9027,1
9028,1
9029,1
9030,0
9031,1
9032,0
9033,0
9034,0
9035,1
9036,1
9037,1
9038,0
9039,1
9040,0
9041,1
9042,1
9043,1
9044,0
9045,1
9046,1
9047,1
9048,1
9049,0
9050,1
9051,1
9052,0
9053,0
9054,1
9055,1
9056,1
9057,1
9058,0
9059,0
9060,1
9061,1
9062,1
9063,1
9064,1
9065,1
9066,0
9067,1
9068,1
9069,1
9070,1
9071,0
9072,0
9073,0
9074,0
9075,1
9076,1
9077,1
9078,0
9079,0
9080,1
9081,0
9082,1
9083,1
9084,0
9085,1
9086,1
9087,1
9088,1
9089,0
9090,1
9091,1
9092,0
9093,1
9094,0
9095,0
9096,0
9097,0
9098,0
9099,1
9100,1
9101,1
9102,0
9103,0
9104,0
9105,0
9106,0
9107,0
9108,1
9109,0
9110,1
9111,1
9112,1
9113,1
9114,1
9115,1
9116,0
9117,1
9118,1
9119,1
9120,0
9121,0
9122,0
9123,0
9124,0
9125,1
9126,0
9127,1
9128,1
9129,1
9130,1
9131,1
9132,0
9133,1
9134,0
9135,1
9136,1
9137,1
9138,1
9139,1
9140,1
9141,1
9142,1
9143,1
9144,1
9145,0
9146,1
9147,1
9148,0
9149,1
9150,1
9151,1
9152,1
9153,1
9154,0
9155,1
9156,1
9157,0
9158,1
9159,0
9160,0
9161,1
9162,0
9163,0
9164,1
9165,0
9166,1
9167,1
9168,0
9169,1
9170,0
9171,0
9172,1
9173,0
9174,0
9175,0
9176,1
9177,0
9178,1
9179,1
9180,1
9181,1
9182,1
9183,1
9184,1
9185,0
9186,1
9187,1
9188,1
9189,0
9190,0
9191,0
9192,1
9193,0
9194,0
9195,0
9196,1
9197,0
9198,1
9199,1
9200,1
9201,1
9202,0
9203,0
9204,0
9205,0
9206,0
9207,1
9208,1
9209,1
9210,1
9211,0
9212,1
9213,1
9214,0
9215,1
9216,0
9217,0
9218,1
9219,0
9220,1
9221,1
9222,0
9223,0
9224,1
9225,1
9226,1
9227,1
9228,0
9229,0
9230,0
9231,1
9232,1
9233,1
9234,0
9235,1
9236,1
9237,1
9238,1
9239,1
9240,1
9241,0
9242,1
9243,1
9244,1
9245,1
9246,1
9247,1
9248,1
9249,1
9250,1
9251,1
9252,0
9253,0
9254,1
9255,1
9256,0
9257,1
9258,1
9259,1
9260,0
9261,1
9262,0
9263,1
9264,1
9265,0
9266,1
9267,1
9268,1
9269,1
9270,1
9271,0
9272,0
9273,1
9274,0
9275,0
9276,0
9277,1
9278,1
9279,1
9280,1
9281,0
9282,0
9283,0
9284,1
9285,1
9286,0
9287,1
9288,1
9289,0
9290,1
9291,0
9292,0
9293,1
9294,1
9295,0
9296,1
9297,0
9298,0
9299,1
9300,0
9301,0
9302,1
9303,0
9304,1
9305,1
9306,0
9307,0
9308,1
9309,1
9310,0
9311,1
9312,0
9313,1
9314,0
9315,0
9316,0
9317,0
9318,1
9319,0
9320,1
9321,0
9322,1
9323,1
9324,1
9325,0
9326,0
9327,0
9328,1
9329,0
9330,0
9331,0
9332,1
9333,1
9334,1
9335,1
9336,1
9337,0
9338,1
9339,1
9340,1
9341,1
9342,1
9343,0
9344,0
9345,1
9346,0
9347,0
9348,0
9349,1
9350,1
9351,0
9352,1
9353,1
9354,0
9355,0
9356,0
9357,0
9358,1
9359,1
9360,1
9361,1
9362,1
9363,0
9364,1
9365,1
9366,0
9367,0
9368,1
9369,1
9370,1
9371,0
9372,0
9373,0
9374,1
9375,1
9376,0
9377,1
9378,0
9379,1
9380,0
9381,1
9382,1
9383,1
9384,1
9385,1
9386,0
9387,1
9388,1
9389,1
9390,0
9391,1
9392,0
9393,1
9394,0
9395,1
9396,1
9397,0
9398,0
9399,0
9400,1
9401,0
9402,0
9403,1
9404,1
9405,1
9406,1
9407,0
9408,1
9409,1
9410,1
9411,0
9412,0
9413,1
9414,0
9415,0
9416,1
9417,1
9418,1
9419,1
9420,1
9421,0
9422,0
9423,0
9424,0
9425,1
9426,0
9427,0
9428,0
9429,0
9430,1
9431,1
9432,0
9433,1
9434,0
9435,1
9436,0
9437,1
9438,1
9439,0
9440,1
9441,1
9442,1
9443,1
9444,1
9445,1
9446,1
9447,0
9448,0
9449,0
9450,1
9451,0
9452,1
9453,1
9454,0
9455,1
9456,0
9457,1
9458,1
9459,0
9460,1
9461,0
9462,1
9463,0
9464,0
9465,0
9466,0
9467,1
9468,0
9469,1
9470,1
9471,1
9472,1
9473,1
9474,1
9475,1
9476,1
9477,1
9478,1
9479,0
9480,1
9481,0
9482,1
9483,1
9484,0
9485,0
9486,0
9487,0
